Labels,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159
0,0.866032798,-0.443412992,-0.346803901,-0.264694441,-0.386830613,0.08132074,0.190056297,-0.355847682,-0.031417607,-0.330240394,0.006908768,0.958069774,0.364125429,0.177136261,0.082953659,-0.158351906,-0.111086275,0.27336148,-0.080488334,1.084646979,-0.120277799,0.114193376,-0.561824912,-0.351139975,-0.227892871,-0.145572277,-0.256015547,-0.243791181,-0.284046514,0.31945425,-0.326843098,0.810024215,-0.052046035,0.836375017,0.275876866,0.863859731,0.326492937,0.003743734,0.747176564,-0.49489933,-0.261350603,-0.597575687,-0.137129489,-0.39315482,-0.161781869,-0.334552159,-0.882629278,-0.078597909,-0.423225921,-0.2976516,-0.960473045,-0.363087511,-0.47949457,-0.101120657,0.496669168,-0.582884987,-0.903342424,-0.634928822,0.072686403,0.374430856,-0.230559305,0.657229957,-0.122560449,-0.534594272,-0.243765178,0.21084207,0.092502051,-0.172344572,0.823458916,0.520085494,-0.449140361,-0.716910508,-0.111902714,0.494918079,0.80819198,-0.453599826,0.121556977,1.059044456,-0.193758989,0.642373442,-0.605632385,-0.02885953,-0.312196574,-0.188680293,0.010631275,0.975110031,1.955979941,-0.093901314,-0.120656294,1.14615378,-0.95024345,-0.17571691,0.307685719,-0.155483417,0.109338569,-0.296039916,0.884192365,-0.620795178,-0.705427218,-0.21505845,-0.064415663,0.559736247,1.582305231,-0.07185109,0.739711196,3.010218769,-0.11927738,-0.124035355,-0.422912298,0.250482634,0.057818173,0.494488174,-0.463920773,-0.418931175,1.676010096,-0.220885343,-0.440290149,-0.090982256,-0.232776319,-0.531237428,-0.016678798,0.266718726,-0.16707669,-0.229821161,-0.106976778,-0.121376084,-0.015356054,-0.335707975,0.661331756,3.908488836,-0.194543599,0.426146915,0.254197726,-0.554633349,-0.07083194,0.079844054,0.408569269,0.141160602,-0.678660448,-0.070181986,-0.148575194,1.650829733,-0.295703229,0.013457206,1.577922917,-0.406188202,0.185077164,0.864100442,-0.068610301,-1.087426364,0.282162454,-0.747712455,-0.178119396,0.243456293,-0.3740691,0.271151003,2.001387942,-0.485793605,0.690570114
0,0.880347389,-0.770385064,0.287061655,-0.959757961,-0.196012111,-0.594187674,-1.1707334,-0.46102257,-0.362155821,-0.292642521,-0.061474645,-0.342975674,-0.431908497,0.984385801,-0.555998945,-0.499659977,-0.380601453,-0.4632716,-0.627208159,-0.423049126,-0.380738796,-1.004162021,-0.426080358,-0.331729182,-0.479151979,1.775897227,-0.244743163,-0.820910423,-0.434883172,-0.535839897,0.103748215,-0.512626939,0.407327551,-0.066898478,0.6963017,-0.632141774,-0.328925693,-0.469287637,-1.021424025,-1.459655784,-0.251156365,0.745465898,0.026603288,-0.037003183,-0.156037688,0.772037719,-1.126001135,0.19784727,-0.529707893,2.066809354,0.483020848,0.244813591,0.666732156,2.343842868,0.83376354,-0.395994949,0.405265334,-0.537798582,-0.046073329,0.00895831,-0.307047609,1.532672751,-0.122710151,-0.231009875,-0.41945529,-1.510568608,0.099549368,-0.172896332,0.260469158,-0.187219478,1.225739274,1.736492778,-0.242112586,-0.294002061,0.976111168,1.032749729,-0.38631036,-0.010146838,-0.22744034,-0.550327574,-0.735560726,-0.453816826,-0.312196574,-0.188680293,-0.282394796,-0.698959199,0.00949227,-0.715161394,-0.337724225,-1.261364676,-0.534240469,0.562925248,1.629202568,-0.221562135,-0.184089556,-0.848518003,0.176501228,0.092377145,-0.981440005,-0.242752332,-0.064415663,0.363554045,2.988996128,-0.11369738,-0.055985089,-0.275375406,-0.11927738,-0.123594558,-0.587510899,-0.562248735,-0.870748788,-0.102987324,-0.342788797,-0.698842282,3.593021437,-0.058763038,0.603782537,-0.564370833,-0.307583643,-0.491493609,-0.356398891,-0.699572653,-0.153643114,-0.125041112,-1.148548654,-0.56018363,-1.918590004,-0.406971768,1.939738087,4.473948771,-0.554277694,-0.424721008,-0.459146143,-0.493375429,-0.568405069,0.192114464,0.017377525,-0.368429672,0.924724322,-0.070181986,-0.61565357,0.09440601,-0.52839127,-0.18324389,0.224126419,-0.222247136,0.718541702,-0.135838315,-0.204256872,0.407443281,1.19401597,0.473828041,0.667213765,-0.49517406,-0.3740691,-0.159389906,-0.911271247,-0.563821705,0.871482362
1,0.894661981,-0.87927108,0.448352267,2.879098103,-0.480759158,-0.658932563,0.137900422,-0.498523553,-0.38239667,-0.158146351,-0.208396677,-0.436077435,-0.446068072,0.762309744,-0.698398276,-0.496488165,1.496283378,-0.313997721,-0.115233156,-0.163082605,-0.11999631,0.23771776,0.158638156,-0.385475918,-0.143964367,-0.145572277,-0.252136959,-0.465658346,0.370092557,0.442237984,-0.373234986,-0.462210631,0.024871884,-0.367461254,-1.173669596,-0.637770699,0.666845686,0.305401958,0.885019856,-0.129489463,0.02571865,1.349810833,-0.122113061,-0.500424233,-0.161781869,-0.070429537,-0.181287675,0.256669483,0.125225912,-0.54560647,-1.411504582,0.01313048,-0.099077747,-0.778185556,0.624980185,-0.520339633,-0.207467041,-0.714013285,-0.488519472,-0.08706106,-0.430164406,-0.756871408,-0.12326783,-0.881610819,-0.301935506,0.096756991,-0.668434726,-0.172300508,0.84809192,0.252904231,0.787954845,-1.570473618,-0.210358465,-0.194355302,0.212302242,-1.052139535,-0.383065127,-0.926332676,-0.204974345,1.101173757,-0.741373892,0.187581828,-0.312196574,-0.188680293,-0.314254428,0.018242298,-0.825331193,-0.468518157,-0.167246317,0.916742986,-0.722195504,0.049222032,5.151937477,-0.46756948,-0.610219478,0.007383781,-0.732803492,-0.073269141,-0.586812036,-0.119593733,-0.064415663,-0.006681039,1.292930928,-0.147966582,-0.568734378,-0.460860071,-0.116854022,-0.123785388,0.348279289,-0.673536783,0.319605659,-0.151196503,2.25023293,-0.413363171,-0.742480443,-0.226431836,-0.567050929,0.561589431,-0.20777687,-0.605444752,-0.373767169,0.056585435,-0.1594315,-0.321741658,-0.924732047,-0.413828255,0.430162292,0.587567465,-1.088801402,-0.729262982,3.763812587,0.189801298,-0.482018383,-0.450150287,0.056890272,-0.459100939,-0.410050653,-0.246021694,0.693828496,-0.070181986,3.41881689,2.859503823,1.263961208,0.250780687,-0.03780549,-0.404529268,-0.328246323,-0.33277963,-0.196296888,-0.158274619,-0.09199729,0.551824845,-0.565419274,0.380408423,-0.3740691,-0.38208613,-0.847906056,-0.031231969,-1.43003048
0,0.908976573,-0.520402638,-0.449760936,-0.021142308,0.426620082,0.684401556,0.403737771,1.318727437,-0.377784753,0.10282908,-0.213364907,0.415122073,0.754761813,0.060476075,0.138267898,0.336009794,0.474739624,0.35961338,-0.063070822,0.720691298,0.209260394,0.462806994,-0.537278666,-0.24653437,-0.225524054,0.205858222,-0.267626985,-0.41672596,1.506448711,2.91762462,0.459029403,-0.283744423,-0.282209044,-0.341157573,0.695697108,0.238306751,0.15457827,-0.247271451,0.441594591,-1.616276558,-0.261350603,0.61551676,-0.225032808,0.89723512,-0.132363217,-0.257829509,0.769638773,-0.394104053,-0.318896584,-0.200436819,0.074002417,0.156435952,0.262555743,0.032411501,-0.929747536,-0.654667324,-0.3097363,-0.645807576,1.635890772,-0.54420949,-0.098817242,0.806053621,-0.115412714,0.858860308,-0.153315736,-0.817641898,-0.260506688,-0.170543816,-0.416204204,-0.053685687,0.056895312,-0.740637944,-0.013672636,-0.454531145,-0.12872258,0.034282153,1.286012054,0.104567094,-0.2104431,-0.730731095,-0.719932221,0.563122743,-0.312196574,-0.188680293,-0.663354238,0.422306322,0.353454174,0.425138474,-0.255504818,0.804134223,-0.25230504,0.040773045,-0.171909277,-0.46756948,0.434978316,-0.24728246,-0.258133285,0.924489627,0.368998514,-0.224114869,-0.064415663,-0.952043728,-0.857804705,0.091448008,-1.062431384,-1.30724726,-0.11927738,-0.124185178,-0.83876455,1.241171385,-0.173318427,-0.030823277,0.570204159,-0.296241473,0.748612187,-0.224601993,1.190525661,-0.733636859,-0.288706708,-0.317926995,-0.128705737,-0.40311053,-0.151589331,-0.187089459,0.721028438,-0.449454613,-1.244550599,0.27297891,-0.538279082,1.093663445,0.049509534,-0.973371409,-0.098087461,0.976573785,0.575519819,-0.893667433,-0.279063506,1.050721762,0.966438393,-0.070181986,-0.415925121,-0.355399968,-0.436314963,0.079496287,-0.341489439,1.053301383,-0.470104417,-0.50900721,0.084594964,0.533099236,1.187251651,1.062146911,0.435167096,-0.724459513,1.147149155,0.184990456,0.058872485,-0.00375772,-0.84315013
0,0.923291165,-0.382581943,0.403155807,-0.807315317,-0.700588611,-0.803733988,0.345006528,-0.530602059,-0.341444978,-0.38249428,-0.246948415,-0.509665317,-0.546190122,-0.463929172,-0.600839355,-0.493932637,-1.297786395,-0.467657089,-0.31423164,-0.530235036,-0.550194671,-0.355788193,0.040719895,-0.332927512,0.008725632,-0.145572277,-0.267626985,-0.340826925,-0.325051805,-0.417216154,-0.461961523,-0.439249141,-0.014045207,-0.364305472,0.610486253,-0.655781912,0.27900841,-0.309251078,-0.605339096,0.198616614,0.75772304,-0.110638566,-0.360052213,-0.336598342,-0.161781869,0.40350438,-0.555229024,-0.975087201,-0.512808312,-0.616834233,-0.595616581,-0.264254248,-0.39569325,0.006010103,0.526983678,0.397792192,1.047289833,-0.280968242,-0.488519472,0.591906261,-0.419785288,-0.859997293,-0.12326783,-0.82501771,-0.250549935,0.334603797,-0.897071079,-0.167064444,3.106359515,0.116612703,-0.331174304,-1.169933115,-0.2329292,0.703840179,-0.100054166,-0.797124645,-0.78286386,-0.947497849,-0.031244376,1.713287098,0.648338768,-0.5408301,-0.312196574,3.06033518,-0.231981497,-0.783093471,-0.525054526,0.18998378,-0.384049748,-0.060164877,-0.121720058,0.016100663,-0.190545403,-0.164596314,-0.610219478,-0.265702912,-0.505336481,-0.079841876,-0.049118609,-0.06350244,-0.064415663,0.164787205,0.706490393,-0.131601135,0.240641235,-0.599789957,-0.116872618,-0.117057003,0.555423227,-0.746634426,0.345186629,-0.82694406,1.767702995,-0.287503544,-1.186248968,-0.227316523,-0.573839814,2.608767968,-0.307583643,-0.235022045,-0.42190534,-0.348637373,-0.122818381,-0.306132368,-1.047139565,-0.45367806,0.366700254,-0.514674538,0.511976433,-0.871254982,-0.696030136,0.613550694,-0.614778048,-1.314738373,-0.690506696,2.35312988,-0.764747707,-0.411971295,0.387468866,-0.070181986,3.228181347,3.79849109,0.962418167,-0.752210881,-0.628689639,-0.422600923,0.600906738,-0.219351897,-0.518319384,-0.505603121,-1.84376477,-1.100725487,-1.053795206,1.585816491,1.08912656,-0.47974923,1.648772565,-0.12332065,0.412848299
0,0.937605756,0.380477755,-1.032938932,1.612232477,0.764190018,0.168649179,-0.25505263,-0.361652467,-0.400948986,-0.224511214,0.027336803,-0.107485477,-0.003431147,-0.086705197,1.482844804,-0.474386825,-0.973064315,-0.429070054,-0.264981805,0.483040063,0.477659358,-0.408839038,0.700247741,0.009395531,-0.106721299,-0.145572277,-0.259696481,-0.506902865,0.389410079,-0.20198462,-0.138070345,-0.409369511,0.032238161,-0.356984989,-0.300367086,-0.81940636,-0.077235696,5.594550813,-0.880571418,-1.843751917,-0.253106594,-1.131114142,-0.299145768,-0.286989399,0.59802931,-0.054090127,0.18887166,4.755663654,-0.812767156,-0.50966054,2.78443968,-0.582984737,-0.684329724,-1.079310802,-1.2946012,1.637707716,-0.613653039,0.421974128,-0.488519472,-0.482798883,3.763603042,-0.606300727,-0.119401876,0.116230521,-0.456985149,1.779359411,-0.069588068,-0.17267395,-0.940170579,-0.902519188,-0.316500021,1.790632154,0.925828798,-0.268816254,-0.526147914,-0.754604877,1.609895675,-0.777657523,-0.135415322,-0.730731095,0.139768089,0.462847674,0.239291725,-0.188680293,2.465965292,0.118411554,-0.598103885,0.236438876,0.618459684,-0.592357336,4.18227414,1.111824043,1.323417971,-0.46756948,-0.610219478,0.152486428,-0.519431651,-0.541715982,1.290578383,0.059924516,-0.064415663,0.939283071,-0.890457072,0.065028541,-1.338441332,0.252219364,-0.11927738,-0.123980495,-1.308357423,-0.14807988,-0.547958713,-0.008100076,0.308022378,-0.531381729,0.335903413,-0.261852402,-0.537129103,0.96576916,2.324107936,2.956965772,-0.620662683,-0.762595624,-0.17471288,-0.300177098,0.668978036,-0.56018363,-0.468444725,1.184547986,-0.138857142,-0.459326915,-0.591087012,-0.253496003,-0.767874343,-0.476828093,0.693081693,-1.073966707,0.1802065,-0.028563808,-1.022870071,0.064988715,0.698684355,-1.172902117,-0.434593217,1.717806183,1.139346998,-0.218260649,-0.392953279,-0.472384917,-0.134221872,-0.35439296,-0.171780668,-0.847808085,0.456290367,-0.407615854,-0.3740691,-0.34171873,-1.096785558,-0.389743769,0.519370214
1,0.951920348,0.310871617,-1.236398105,-0.460762062,-0.510322698,0.115676773,0.287730431,-0.083771805,-0.404560587,-0.348334542,-0.244818306,-0.059762817,0.367869522,-0.157793566,0.042433333,-0.471064365,0.1673628,-0.25594333,-0.48754585,0.23695225,0.446301577,-0.454897721,0.894967631,-0.279207765,-0.479151979,-0.145572277,-0.267626985,-0.619631034,-0.399922014,0.257150385,1.070197962,-0.442554803,-0.239530449,-0.186530072,-0.311752698,-0.734177525,-0.393871068,0.324318576,4.245364488,1.573613522,-0.261350603,0.677718024,-0.360052213,-0.258590156,-0.161781869,-0.479441967,0.999376166,-0.144455069,1.243205659,-0.532098862,-1.310211716,0.426940386,0.19096005,-0.904212232,0.376527449,-0.536668743,-0.94842427,0.165316231,-0.35844229,-0.321752663,0.211767993,1.413394671,-0.122611955,-0.277752106,-0.47688914,1.854523472,-0.388421512,-0.173029654,-0.257306704,2.649032232,0.116095388,0.164819187,-0.224520492,-0.507059657,0.712054897,-0.612261325,-0.306449604,1.033347364,-0.22744034,-0.730731095,0.233759503,-0.167180497,-0.312196574,-0.188680293,-0.536544646,0.813436186,-0.27973019,0.231311203,-0.359824696,-0.603258183,-0.235377741,0.63952329,-0.211717057,-0.178245227,-0.397233481,0.330309791,-0.027671971,-0.585623282,0.196262072,13.81922197,-0.064415663,-0.384169344,-0.887680403,-0.078348586,0.975963391,-0.493807057,-0.11927738,-0.124185178,0.294399481,-0.502182178,-0.586044986,-0.631686881,-0.777899038,-0.49938655,-0.546309342,-0.242623932,-0.072267845,-0.793408275,-0.307583643,2.037818127,-0.604499557,-0.729448273,-0.17471288,-0.312306555,1.924207948,-0.153324882,-0.240689885,-0.766219972,-0.120793099,-0.450569163,0.51327749,-0.817066097,-0.175341252,-0.014229865,0.155903816,-0.464976254,-0.718938828,0.115344466,1.13085343,-0.070181986,-0.576929876,-0.116700882,-0.3930932,-0.620891046,0.042220554,-0.367491521,0.972615409,-0.430617646,-0.512665689,-0.528916328,-0.232629799,1.247434096,1.177809586,-0.377676598,-0.3740691,-0.433749041,-0.988244541,0.497758243,-0.630445351
0,0.96623494,0.198891605,0.855732308,-1.131989236,-0.490195986,-0.663102992,-0.077747477,-0.042486019,-0.366597223,-0.483091372,-0.217572526,-0.631504573,-0.694526943,-0.575792946,-0.503816741,-0.425325082,0.752922477,-0.306392256,-0.754399421,-0.424461601,-0.065359458,-0.836655122,0.002902948,0.275009237,0.892162791,-0.145572277,-0.267626985,-0.675368772,-0.366847178,-0.425600136,-0.430877588,-0.308071727,-0.282209044,-0.208515774,-0.649828731,-0.764947715,-0.794726923,-1.137871646,1.304746338,-0.272644557,-0.25310691,0.852061626,-0.360052213,-0.3969916,-0.161781869,-0.889975681,-1.077235889,-1.086746698,0.25832642,-0.628021343,-0.696528258,-0.171004097,0.090517492,-0.705909322,-0.68584807,-0.826027818,-0.833570848,-0.047604256,-0.108796987,-0.007877548,0.32294382,-0.850254739,-0.12326783,-0.048157688,-0.292861179,0.651704474,0.833797513,-0.173102331,-1.288198427,-0.660883572,1.199364101,-0.862826899,-0.147578823,-0.718925856,-0.161613396,-0.520120843,-0.154021697,-0.558394698,-0.22744034,-0.730731095,-0.732214306,-0.355373309,-0.312196574,1.321011952,-0.476343502,0.14834329,-0.241062216,-0.631104723,1.382629623,-0.921837031,0.035974733,0.398516802,-0.660505396,-0.46756948,-0.131727699,-0.723228208,-0.166782544,0.355340049,-0.653110909,-0.176127451,-0.064415663,-0.749095308,-0.823938153,-0.127827152,0.643459185,0.182419045,-0.11927738,-0.124185178,-0.334959876,-0.346003681,1.17074586,0.477186713,-0.518011746,3.43365364,-0.046895984,-0.190651962,-0.172081507,-0.999773431,-0.223220299,0.788463984,-0.717233978,-0.666832142,-0.17471288,-0.308796411,-0.341297851,-0.56018363,-0.329235129,-0.458672114,1.152627001,-0.077425072,0.084259085,0.453313593,-0.647030635,-0.666733591,-0.622137665,-0.583187516,1.998565002,-0.300814481,-0.84287956,-0.070181986,-0.272557406,-0.868914402,-0.090570546,-0.83658241,0.214631707,-0.388125377,-0.55941264,-0.181728743,0.561064994,-0.854949044,1.498633057,-0.70909423,0.398814886,-0.239452241,-0.3740691,-0.50926415,-1.287758854,-0.656958354,-0.69025756
1,0.980549531,-0.360279988,1.014188353,-0.052736927,-0.178220285,0.748309778,-0.820714812,-0.169492262,-0.233911352,0.303119234,0.01698266,-0.173180138,-0.232354799,-0.150212794,0.612260504,-0.512729322,0.095221737,0.374344936,-0.34713297,-0.062494321,0.049234374,-0.286882483,0.119008599,-0.389983152,-0.479151979,-0.145572277,-0.215823279,-0.451100381,-0.392821146,-0.126976783,10.9418038,0.077493273,-0.282209044,-0.378155795,0.374833113,-0.351233947,-0.388100874,-0.465256496,1.723682186,0.196284343,-0.261158294,-1.047215478,-0.360052213,-0.31967137,-0.161781869,-0.720097666,0.405473511,-0.63296484,0.283107091,-0.464458256,-1.257236687,-0.326077788,-0.342261956,2.119505349,2.140408154,-0.120999669,-0.872874993,-0.562136713,-0.019029034,-0.344096807,0.443202759,-0.598359514,-0.12326783,-0.136784348,-0.200606793,0.146335853,-1.122884816,-0.172956601,-0.462344872,0.08115515,0.423425598,0.57129782,-0.197791717,0.208834161,0.397596023,-0.346058283,0.534416023,0.75457476,-0.208656934,-0.220207112,-0.715393329,0.921137931,0.138108002,-0.188680293,-0.563746207,0.208384656,-0.420286329,0.321086327,1.313210146,1.129532651,-0.573335368,0.409372076,-0.660505396,-0.46756948,0.491952829,0.015703972,1.582655379,2.631727207,-0.592433157,-0.19126903,-0.064415663,-0.621446618,-0.891490738,-0.041025999,0.327394055,0.091160781,-0.119093197,-0.123683792,0.062676416,-0.349475648,-0.415720853,-0.79410708,-0.524462039,-0.209486741,1.194400707,-0.231501807,0.499601523,-0.662812499,-0.307583643,-0.331399808,-0.061238509,-0.5679114,-0.17471288,-0.272960009,2.070724153,-0.56018363,0.712151617,0.297379386,-0.707751481,0.888875244,-0.474923769,0.304786144,0.941649204,1.020055642,0.140671015,0.642149047,2.184996981,0.22328328,0.802391668,-0.070181986,-0.615884461,-0.115119272,-0.171448082,-0.093131605,-0.678215801,-0.310771123,3.728531222,0.373261343,-0.671541803,-0.614287425,-0.408218343,0.860970092,0.325143907,-0.232795327,1.307007327,0.13751151,-0.066848271,-0.187578106,-1.036506334
1,0.994864123,-0.410708453,0.483667369,-0.389011764,-0.237580852,0.395184776,0.269770702,-0.482392039,-0.386103994,-0.374537893,-0.233397555,0.203047181,0.496053486,-0.157831253,0.099013258,-0.212862975,0.312285716,-0.31134404,-0.616780308,2.675383868,0.077580232,0.09204503,0.326982746,-0.316669084,-0.479151979,-0.145572277,-0.260845918,0.17855168,0.049664654,-0.107648825,-0.402271725,0.061251977,0.04043631,-0.144301964,-0.742593253,-0.611392591,1.55246388,3.511406486,-0.270538515,-1.710332885,0.038330728,-0.042436121,-0.203804296,1.279006986,-0.119226846,0.059405542,-0.76365465,0.131869604,-0.800184706,-0.530019387,-0.009470947,-0.44259023,-0.516057115,-0.382949522,1.143484541,3.165365509,-0.289996104,0.158417883,-0.488519472,-0.237307917,-0.21477278,-0.563193843,-0.1116985,0.136792672,-0.357747577,0.673341978,-0.664132414,-0.171301445,1.744152129,-0.163608331,-0.595796466,-0.578954961,-0.232783102,-0.332770898,0.853395475,-0.857010197,0.637983325,0.193134374,-0.188096183,1.140550871,-0.146340928,-0.202892537,-0.312196574,-0.188680293,0.58776036,0.924847158,-0.610732364,0.087161913,-0.347561679,-0.281239854,1.35483457,0.687286866,2.732283737,0.808317787,-0.523401824,-0.645685106,-0.513773751,0.75851936,0.532827229,-0.199619503,-0.064415663,-0.604976514,-0.739100214,0.070852355,-0.400046285,-0.228717692,5.842531864,-0.124010162,-0.004629578,-0.240436443,-0.109447799,-0.508408266,-0.404157735,-0.488175491,-1.619605537,-0.098526196,-0.573659875,0.190512913,0.828441464,0.523841296,-0.565651395,-0.268155889,1.502183358,6.55954907,-0.001007159,0.721302193,-1.101251386,-0.576717072,0.41385651,-0.843574414,-0.248121785,-0.128768698,0.018790533,-0.429532195,0.414054,0.871408983,-0.058931093,0.196544012,0.463199075,-0.070181986,2.066611679,-0.168421094,0.3099061,-0.527964425,-0.583314229,-0.156089109,-0.55097234,0.059426972,-0.348725384,1.603331833,-1.50482867,0.023884409,-0.456730811,4.488902511,-0.3740691,-0.414910333,1.209625276,2.156564482,1.221980615
1,1.009178715,0.237592854,0.456919345,-1.150899082,-0.073835345,-0.583941195,0.424110609,-0.067937748,-0.397080073,0.345663489,-0.188343528,-0.327363217,-0.274817808,-0.106311592,-0.566507506,-0.361939512,0.435638501,-0.418252515,-0.466731262,4.682172171,1.292032764,1.03577753,-0.009502201,-0.170100324,-0.022957296,-0.145572277,-0.267626985,0.193672653,-0.232898538,-0.535839897,-0.058044816,-0.431657993,-0.282209044,-0.287051384,-0.596601872,-0.602204617,-0.484430238,-0.969768883,-0.16269545,-0.907855548,-0.100295521,0.256342391,-0.264523911,-0.494760156,0.24928738,-0.344777747,-0.838102965,-0.675840756,0.06494909,-0.46131725,0.641071315,-0.336680426,-0.421210676,-0.615659477,0.412235692,-0.658608784,-0.707284228,-0.974822696,-0.338232559,0.075799565,1.254520448,-0.555889705,2.220760835,-0.912887288,-0.383238117,1.240431807,-1.010757946,-0.141555257,-1.49930885,0.483076347,-0.254807141,0.142980355,-0.23435715,-0.069254464,1.339600383,-0.718115089,-0.432528085,-0.005696869,-0.209402272,-0.485598072,-0.565197002,-0.400247957,-0.312196574,-0.188680293,0.230248507,-0.749126445,0.608265135,-0.435105718,-0.44282647,-0.036911823,-0.743927927,-0.090733564,0.895167403,-0.133252853,0.48633421,-0.643790343,-0.628398472,0.885589251,-0.470323615,0.004473893,-0.064415663,-0.384086221,-0.637297365,0.16801723,-1.083719479,-0.994185911,-0.11927738,-0.123864145,-0.893361265,0.262206844,-0.337446651,-0.257320784,-0.497023268,1.027324143,-0.15113689,-0.191976582,0.429346763,-0.698301219,0.293461098,-0.506320303,-0.389923707,0.107117046,0.172934267,-0.170954397,-0.322019795,-0.325135864,-0.438774774,0.854220232,0.784657782,0.605720476,0.837617655,-0.534260116,-0.398917165,-0.595570859,-0.24564497,-0.273289904,-0.143499704,-0.330426842,0.033099471,-0.070181986,0.366974408,-0.536187397,-0.277520997,-0.041598697,-0.877662581,0.218875345,-0.402617901,-0.781015862,0.192414459,-0.404852121,-0.143897887,-0.704215045,1.161254749,-0.605388704,-0.3740691,0.436221824,0.944880726,0.380375088,-0.998844843
0,1.023493306,-0.996124016,0.918854171,2.981142837,-0.391901206,-0.769890925,-0.388923394,0.022588109,-0.353466925,-0.218443659,-0.222316418,-0.675051616,-0.730370148,-0.673562234,-0.482711766,-0.517608927,1.598030744,-0.435687138,-0.472315439,-0.466979839,-0.480441904,-0.703948509,-0.305983678,-0.412972742,-0.479151979,-0.145572277,-0.267626985,-0.777105628,-0.410410362,-0.456544069,-0.425769848,-0.512626939,-0.222471068,-0.036161374,0.099678198,-0.750603033,-0.758822018,1.077144619,-0.393494145,-0.384285144,0.622814196,0.018418968,-0.273258194,-0.063251546,-0.158630234,0.459941206,-0.37658476,-0.176465941,-0.661244827,-0.59610231,0.529184633,-0.304782878,-0.359065133,0.187955271,-0.685808791,-0.25222407,3.052391789,-0.893513398,-0.488519472,0.898277605,-0.567943416,-0.865778501,-0.12326783,-0.783462048,-0.467433218,-0.324651169,-0.569967466,-0.17298364,1.375506874,0.352922019,0.904433982,-1.319913787,-0.074897574,-0.563552798,0.413801742,-0.148501449,-0.509881373,-1.179769046,-0.216511652,-0.582212848,0.013780256,-0.518287792,-0.312196574,-0.188680293,-0.668778826,-0.514860282,-0.85408384,-0.253420495,-0.293137264,2.008424609,-1.107450391,-0.396985863,-0.346353558,-0.46756948,-0.610219478,-1.173740532,-0.009855698,-0.806744868,-1.040752046,0.512005688,-0.064415663,-0.668577404,-0.724884334,-0.166370414,-0.235711378,-0.119764542,-0.11927738,-0.123990737,0.213168974,-0.68526775,1.38469338,-0.049419059,3.033774869,-0.655696522,-0.258767152,-0.187026673,-0.507030927,1.566404616,-0.307583643,0.092276265,-0.589278557,-0.732741661,-0.162325193,-0.304228733,-0.753470155,-0.488988377,0.229592171,-0.37254616,-0.65313413,-0.834065101,-0.607508444,1.318354786,-0.783210317,-0.630517708,-0.585217235,-1.035452576,-0.763951768,-0.364303193,-0.756673423,-0.070181986,-0.077132582,-0.576590322,2.280993629,-0.42255895,0.27830285,0.024545443,-0.072317435,-0.850610917,-0.422087108,0.852904359,0.964458526,-0.736314783,-0.591242687,1.338245151,-0.3740691,-0.315679042,1.333266977,-0.562517067,-0.385140395
